ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,y
1874-11-01,-0.18257739902236117,-0.35293827600990785,-0.01046627155686728,-0.18257739902236117,-0.18257739902236117,-0.00671691482259626,-0.00671691482259626,-0.00671691482259626,-0.00671691482259626,-0.00671691482259626,-0.00671691482259626,0.0,0.0,0.0,-0.18929431384495743,-0.26
1874-12-01,-0.18276268261705508,-0.357630852058183,-0.014329336649342347,-0.18276268261705508,-0.18276268261705508,-0.0014449246233166069,-0.0014449246233166069,-0.0014449246233166069,-0.0014449246233166069,-0.0014449246233166069,-0.0014449246233166069,0.0,0.0,0.0,-0.1842076072403717,-0.27
1875-01-01,-0.1829541423315721,-0.36375019426125466,-0.023938439709474704,-0.1829541423315721,-0.1829541423315721,-0.013112354538311857,-0.013112354538311857,-0.013112354538311857,-0.013112354538311857,-0.013112354538311857,-0.013112354538311857,0.0,0.0,0.0,-0.19606649686988395,-0.4
1875-02-01,-0.18314560204608912,-0.36120612483642056,-0.012261152838995223,-0.18314560204608912,-0.18314560204608912,-0.0021813040538400147,-0.0021813040538400147,-0.0021813040538400147,-0.0021813040538400147,-0.0021813040538400147,-0.0021813040538400147,0.0,0.0,0.0,-0.18532690609992913,-0.21
1875-03-01,-0.18331853340113677,-0.34912736631039487,-0.009226008286291006,-0.18331853340113677,-0.18331853340113677,-0.007282676871678628,-0.007282676871678628,-0.007282676871678628,-0.007282676871678628,-0.007282676871678628,-0.007282676871678628,0.0,0.0,0.0,-0.1906012102728154,-0.21
1875-04-01,-0.18350999311565377,-0.36000386391883266,-0.0206385259417697,-0.18350999311565377,-0.18350999311565377,-0.010079644575584367,-0.010079644575584367,-0.010079644575584367,-0.010079644575584367,-0.010079644575584367,-0.010079644575584367,0.0,0.0,0.0,-0.19358963769123813,-0.22
1875-05-01,-0.18369527671034772,-0.336806247233174,-0.011565305192961178,-0.18369527671034772,-0.18369527671034772,0.008878985093661019,0.008878985093661019,0.008878985093661019,0.008878985093661019,0.008878985093661019,0.008878985093661019,0.0,0.0,0.0,-0.1748162916166867,-0.1
1875-06-01,-0.18388673642486475,-0.3390982862709573,-0.004318309749158931,-0.18388673642486475,-0.18388673642486475,0.008234250938913527,0.008234250938913527,0.008234250938913527,0.008234250938913527,0.008234250938913527,0.008234250938913527,0.0,0.0,0.0,-0.17565248548595122,-0.08
1875-07-01,-0.18407202001955864,-0.333771363944008,-0.00211061289697059,-0.18407202001955864,-0.18407202001955864,0.018354187415338355,0.018354187415338355,0.018354187415338355,0.018354187415338355,0.018354187415338355,0.018354187415338355,0.0,0.0,0.0,-0.1657178326042203,-0.11
1875-08-01,-0.18426347973407564,-0.33475468901185584,-0.003953592066569336,-0.18426347973407564,-0.18426347973407564,0.018242310285150786,0.018242310285150786,0.018242310285150786,0.018242310285150786,0.018242310285150786,0.018242310285150786,0.0,0.0,0.0,-0.16602116944892487,-0.09
1875-09-01,-0.1844549394485927,-0.3364022882703094,0.00526608787213687,-0.1844549394485927,-0.1844549394485927,0.01701123517427151,0.01701123517427151,0.01701123517427151,0.01701123517427151,0.01701123517427151,0.01701123517427151,0.0,0.0,0.0,-0.1674437042743212,-0.17
1875-10-01,-0.1846402230432866,-0.3506896838619458,-0.020267949226310106,-0.1846402230432866,-0.1846402230432866,0.0002205464627441089,0.0002205464627441089,0.0002205464627441089,0.0002205464627441089,0.0002205464627441089,0.0002205464627441089,0.0,0.0,0.0,-0.18441967658054248,-0.15
1875-11-01,-0.18483168275780365,-0.35636430058446344,-0.012275179567509134,-0.18483168275780365,-0.18483168275780365,-0.003041221783519221,-0.003041221783519221,-0.003041221783519221,-0.003041221783519221,-0.003041221783519221,-0.003041221783519221,0.0,0.0,0.0,-0.18787290454132288,-0.35
1875-12-01,-0.18501696635249754,-0.35236921825982803,-0.00992685813305586,-0.18501696635249754,-0.18501696635249754,-0.0026557942044915807,-0.0026557942044915807,-0.0026557942044915807,-0.0026557942044915807,-0.0026557942044915807,-0.0026557942044915807,0.0,0.0,0.0,-0.18767276055698912,-0.31
1876-01-01,-0.18520842606701454,-0.352834342082552,-0.021727942671989076,-0.18520842606701454,-0.18520842606701454,-0.012778049623423882,-0.012778049623423882,-0.012778049623423882,-0.012778049623423882,-0.012778049623423882,-0.012778049623423882,0.0,0.0,0.0,-0.19798647569043842,-0.26
1876-02-01,-0.18539988578153158,-0.36732230996496107,-0.026965145663962034,-0.18539988578153158,-0.18539988578153158,-0.007214198326813637,-0.007214198326813637,-0.007214198326813637,-0.007214198326813637,-0.007214198326813637,-0.007214198326813637,0.0,0.0,0.0,-0.1926140841083452,-0.24
1876-03-01,-0.18557899325640237,-0.35411471397780003,-0.02298590843690463,-0.18557899325640237,-0.18557899325640237,-0.007505201610671367,-0.007505201610671367,-0.007505201610671367,-0.007505201610671367,-0.007505201610671367,-0.007505201610671367,0.0,0.0,0.0,-0.19308419486707373,-0.16
1876-04-01,-0.18577045297091943,-0.380400910627808,-0.043461277429306645,-0.18577045297091943,-0.18577045297091943,-0.023202583756175954,-0.023202583756175954,-0.023202583756175954,-0.023202583756175954,-0.023202583756175954,-0.023202583756175954,0.0,0.0,0.0,-0.20897303672709538,-0.28
1876-05-01,-0.18595573656561332,-0.33519806990398227,-0.011875483570104218,-0.18595573656561332,-0.18595573656561332,0.007834929681471996,0.007834929681471996,0.007834929681471996,0.007834929681471996,0.007834929681471996,0.007834929681471996,0.0,0.0,0.0,-0.1781208068841413,-0.35
1876-06-01,-0.18614719628013032,-0.350751067191218,-0.019088383712028718,-0.18614719628013032,-0.18614719628013032,0.008538998217242839,0.008538998217242839,0.008538998217242839,0.008538998217242839,0.008538998217242839,0.008538998217242839,0.0,0.0,0.0,-0.1776081980628875,-0.19
1876-07-01,-0.1863324798748242,-0.33434018009138616,0.007154502153788932,-0.1863324798748242,-0.1863324798748242,0.017836382349435992,0.017836382349435992,0.017836382349435992,0.017836382349435992,0.017836382349435992,0.017836382349435992,0.0,0.0,0.0,-0.16849609752538822,-0.16
1876-08-01,-0.18652393958934127,-0.3174636606388894,0.0056537644974111725,-0.18652393958934127,-0.18652393958934127,0.028992756111875885,0.028992756111875885,0.028992756111875885,0.028992756111875885,0.028992756111875885,0.028992756111875885,0.0,0.0,0.0,-0.1575311834774654,-0.15
1876-09-01,-0.1867153993038583,-0.3217725258513462,0.013849817697302863,-0.1867153993038583,-0.1867153993038583,0.025388700653675374,0.025388700653675374,0.025388700653675374,0.025388700653675374,0.025388700653675374,0.025388700653675374,0.0,0.0,0.0,-0.16132669865018293,-0.19
1876-10-01,-0.18690068289855222,-0.3728192744118625,-0.031162089724532542,-0.18690068289855222,-0.18690068289855222,-0.011145862111691112,-0.011145862111691112,-0.011145862111691112,-0.011145862111691112,-0.011145862111691112,-0.011145862111691112,0.0,0.0,0.0,-0.19804654501024332,-0.16
1876-11-01,-0.18709214261306925,-0.36820403619068376,-0.02824575989779007,-0.18709214261306925,-0.18709214261306925,-0.01422212372502721,-0.01422212372502721,-0.01422212372502721,-0.01422212372502721,-0.01422212372502721,-0.01422212372502721,0.0,0.0,0.0,-0.20131426633809646,-0.26
1876-12-01,-0.18727742620776314,-0.3491519143188917,-0.010235298877752753,-0.18727742620776314,-0.18727742620776314,0.0006980264994915163,0.0006980264994915163,0.0006980264994915163,0.0006980264994915163,0.0006980264994915163,0.0006980264994915163,0.0,0.0,0.0,-0.18657939970827161,-0.23
1877-01-01,-0.1874688859222802,-0.38160743056421137,-0.035886370480887095,-0.1874688859222802,-0.1874688859222802,-0.014021038001566642,-0.014021038001566642,-0.014021038001566642,-0.014021038001566642,-0.014021038001566642,-0.014021038001566642,0.0,0.0,0.0,-0.20148992392384685,-0.16
1877-02-01,-0.1876603456367972,-0.3365117276240368,-0.013418731136791298,-0.1876603456367972,-0.1876603456367972,0.0078510906351529,0.0078510906351529,0.0078510906351529,0.0078510906351529,0.0078510906351529,0.0078510906351529,0.0,0.0,0.0,-0.1798092550016443,-0.02
1877-03-01,-0.18783327699184488,-0.3496896128705678,-0.02248622445757457,-0.18783327699184488,-0.18783327699184488,-0.007569384950116406,-0.007569384950116406,-0.007569384950116406,-0.007569384950116406,-0.007569384950116406,-0.007569384950116406,0.0,0.0,0.0,-0.1954026619419613,0.03
1877-04-01,-0.18802473670636188,-0.38383041768626547,-0.05495521292197954,-0.18802473670636188,-0.18802473670636188,-0.018871835277058553,-0.018871835277058553,-0.018871835277058553,-0.018871835277058553,-0.018871835277058553,-0.018871835277058553,0.0,0.0,0.0,-0.20689657198342043,-0.1
1877-05-01,-0.18821002030105577,-0.35165045455353294,-0.005592841584368415,-0.18821002030105577,-0.18821002030105577,0.008253454829670843,0.008253454829670843,0.008253454829670843,0.008253454829670843,0.008253454829670843,0.008253454829670843,0.0,0.0,0.0,-0.17995656547138492,-0.05
1877-06-01,-0.18840148001557283,-0.3458545788500093,-0.005884233257199853,-0.18840148001557283,-0.18840148001557283,0.008483735477461595,0.008483735477461595,0.008483735477461595,0.008483735477461595,0.008483735477461595,0.008483735477461595,0.0,0.0,0.0,-0.17991774453811124,0.06
1877-07-01,-0.18858676361026672,-0.3426392860141472,-0.00391725751217849,-0.18858676361026672,-0.18858676361026672,0.018077477211974995,0.018077477211974995,0.018077477211974995,0.018077477211974995,0.018077477211974995,0.018077477211974995,0.0,0.0,0.0,-0.17050928639829172,0.12
1877-08-01,-0.18877822332478378,-0.3321488331476087,0.015017127785667965,-0.18877822332478378,-0.18877822332478378,0.025433097619423486,0.025433097619423486,0.025433097619423486,0.025433097619423486,0.025433097619423486,0.025433097619423486,0.0,0.0,0.0,-0.1633451257053603,0.11
1877-09-01,-0.18896968303930078,-0.32534016253800135,0.005572009091788059,-0.18896968303930078,-0.18896968303930078,0.022481287377523564,0.022481287377523564,0.022481287377523564,0.022481287377523564,0.022481287377523564,0.022481287377523564,0.0,0.0,0.0,-0.16648839566177723,0.13
1877-10-01,-0.1891549666339947,-0.3552886110539566,-0.030968781456114144,-0.1891549666339947,-0.1891549666339947,-0.00746615434587847,-0.00746615434587847,-0.00746615434587847,-0.00746615434587847,-0.00746615434587847,-0.00746615434587847,0.0,0.0,0.0,-0.19662112097987317,0.11
1877-11-01,-0.18934642634851176,-0.37165147665009596,-0.028367061383413897,-0.18934642634851176,-0.18934642634851176,-0.010445718799080921,-0.010445718799080921,-0.010445718799080921,-0.010445718799080921,-0.010445718799080921,-0.010445718799080921,0.0,0.0,0.0,-0.1997921451475927,0.19
1877-12-01,-0.18953170994320565,-0.36160737173036916,-0.026987624655922433,-0.18953170994320565,-0.18953170994320565,-0.0003269006494779417,-0.0003269006494779417,-0.0003269006494779417,-0.0003269006494779417,-0.0003269006494779417,-0.0003269006494779417,0.0,0.0,0.0,-0.18985861059268358,0.1
