,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,y
415,1884-08-01,-0.2441282092851477,-0.3970456266114838,-0.04486917392221288,-0.2441282092851477,-0.2441282092851477,0.015710742101921773,0.015710742101921773,0.015710742101921773,0.015710742101921773,0.015710742101921773,0.015710742101921773,0.0,0.0,0.0,-0.22841746718322592,-0.32
416,1884-09-01,-0.2444514410140559,-0.4134462596921154,-0.06393333994204263,-0.2444514410140559,-0.2444514410140559,0.013856769272489725,0.013856769272489725,0.013856769272489725,0.013856769272489725,0.013856769272489725,0.013856769272489725,0.0,0.0,0.0,-0.23059467174156617,-0.31
417,1884-10-01,-0.24476424591299936,-0.44200715257952833,-0.08569431611140269,-0.24476424591299936,-0.24476424591299936,-0.0197137174371975,-0.0197137174371975,-0.0197137174371975,-0.0197137174371975,-0.0197137174371975,-0.0197137174371975,0.0,0.0,0.0,-0.26447796335019685,-0.3
418,1884-11-01,-0.24508747764190755,-0.4422042601061593,-0.0733458641190047,-0.24508747764190755,-0.24508747764190755,-0.00773804215464587,-0.00773804215464587,-0.00773804215464587,-0.00773804215464587,-0.00773804215464587,-0.00773804215464587,0.0,0.0,0.0,-0.25282551979655343,-0.41
419,1884-12-01,-0.245400282540851,-0.4152580192915123,-0.052838016824167514,-0.245400282540851,-0.245400282540851,0.0004653022139159694,0.0004653022139159694,0.0004653022139159694,0.0004653022139159694,0.0004653022139159694,0.0004653022139159694,0.0,0.0,0.0,-0.24493498032693503,-0.33
420,1885-01-01,-0.24572351426975922,-0.42722485408006006,-0.066221333041654,-0.24572351426975922,-0.24572351426975922,-4.551453722545455e-05,-4.551453722545455e-05,-4.551453722545455e-05,-4.551453722545455e-05,-4.551453722545455e-05,-4.551453722545455e-05,0.0,0.0,0.0,-0.24576902880698467,-0.57
421,1885-02-01,-0.2460467459986674,-0.4290755180281892,-0.051017406738017274,-0.2460467459986674,-0.2460467459986674,0.010864977881831729,0.010864977881831729,0.010864977881831729,0.010864977881831729,0.010864977881831729,0.010864977881831729,0.0,0.0,0.0,-0.2351817681168357,-0.36
422,1885-03-01,-0.24633869723768126,-0.4154060748456628,-0.050222761385671055,-0.24633869723768126,-0.24633869723768126,0.009781706730861149,0.009781706730861149,0.009781706730861149,0.009781706730861149,0.009781706730861149,0.009781706730861149,0.0,0.0,0.0,-0.2365569905068201,-0.27
423,1885-04-01,-0.24666192896658945,-0.4269705410399772,-0.0710782571660572,-0.24666192896658945,-0.24666192896658945,-0.010713747387529749,-0.010713747387529749,-0.010713747387529749,-0.010713747387529749,-0.010713747387529749,-0.010713747387529749,0.0,0.0,0.0,-0.2573756763541192,-0.36
424,1885-05-01,-0.24697473386553287,-0.42801785433496325,-0.06582844611779808,-0.24697473386553287,-0.24697473386553287,0.010179886401544823,0.010179886401544823,0.010179886401544823,0.010179886401544823,0.010179886401544823,0.010179886401544823,0.0,0.0,0.0,-0.23679484746398805,-0.4
425,1885-06-01,-0.2472979655944411,-0.43208657804029627,-0.0663753750826523,-0.2472979655944411,-0.2472979655944411,-0.0016039084598965052,-0.0016039084598965052,-0.0016039084598965052,-0.0016039084598965052,-0.0016039084598965052,-0.0016039084598965052,0.0,0.0,0.0,-0.24890187405433759,-0.36
426,1885-07-01,-0.24761077049338454,-0.41986057348149125,-0.06022167345830169,-0.24761077049338454,-0.24761077049338454,0.0032498282026109273,0.0032498282026109273,0.0032498282026109273,0.0032498282026109273,0.0032498282026109273,0.0032498282026109273,0.0,0.0,0.0,-0.2443609422907736,-0.37
427,1885-08-01,-0.24793400222229275,-0.40974778700568065,-0.058819945987303425,-0.24793400222229275,-0.24793400222229275,0.012581404524839471,0.012581404524839471,0.012581404524839471,0.012581404524839471,0.012581404524839471,0.012581404524839471,0.0,0.0,0.0,-0.2353525976974533,-0.31
428,1885-09-01,-0.24825723395120095,-0.40782947967411526,-0.047443867848312345,-0.24825723395120095,-0.24825723395120095,0.011922050466643562,0.011922050466643562,0.011922050466643562,0.011922050466643562,0.011922050466643562,0.011922050466643562,0.0,0.0,0.0,-0.23633518348455737,-0.27
429,1885-10-01,-0.2485700388501444,-0.44531771301402484,-0.07297113431943784,-0.2485700388501444,-0.2485700388501444,-0.015000816838105486,-0.015000816838105486,-0.015000816838105486,-0.015000816838105486,-0.015000816838105486,-0.015000816838105486,0.0,0.0,0.0,-0.2635708556882499,-0.27
430,1885-11-01,-0.2488932705790526,-0.42702825403410133,-0.06596062744837003,-0.2488932705790526,-0.2488932705790526,-0.00632042704509145,-0.00632042704509145,-0.00632042704509145,-0.00632042704509145,-0.00632042704509145,-0.00632042704509145,0.0,0.0,0.0,-0.2552136976241441,-0.24
431,1885-12-01,-0.24920607547799603,-0.4370962222713038,-0.07129702993616585,-0.24920607547799603,-0.24920607547799603,-0.0005823272570505151,-0.0005823272570505151,-0.0005823272570505151,-0.0005823272570505151,-0.0005823272570505151,-0.0005823272570505151,0.0,0.0,0.0,-0.24978840273504654,-0.09
432,1886-01-01,-0.24952930720690422,-0.43904505067161675,-0.08254870084755901,-0.24952930720690422,-0.24952930720690422,-0.0012529817498669472,-0.0012529817498669472,-0.0012529817498669472,-0.0012529817498669472,-0.0012529817498669472,-0.0012529817498669472,0.0,0.0,0.0,-0.2507822889567712,-0.29
433,1886-02-01,-0.24985253893581244,-0.4215359814474887,-0.07294835682986893,-0.24985253893581244,-0.24985253893581244,0.00820035830774038,0.00820035830774038,0.00820035830774038,0.00820035830774038,0.00820035830774038,0.00820035830774038,0.0,0.0,0.0,-0.24165218062807206,-0.31
434,1886-03-01,-0.25014449017482626,-0.42960118779710077,-0.0515914713597875,-0.25014449017482626,-0.25014449017482626,0.010700319717913407,0.010700319717913407,0.010700319717913407,0.010700319717913407,0.010700319717913407,0.010700319717913407,0.0,0.0,0.0,-0.23944417045691285,-0.27
435,1886-04-01,-0.25046772190373445,-0.4282168605652797,-0.06566323256241983,-0.25046772190373445,-0.25046772190373445,-0.006995458823196614,-0.006995458823196614,-0.006995458823196614,-0.006995458823196614,-0.006995458823196614,-0.006995458823196614,0.0,0.0,0.0,-0.2574631807269311,-0.2
436,1886-05-01,-0.2507805268026779,-0.42712525066717455,-0.05925210165770316,-0.2507805268026779,-0.2507805268026779,0.008676154220826163,0.008676154220826163,0.008676154220826163,0.008676154220826163,0.008676154220826163,0.008676154220826163,0.0,0.0,0.0,-0.24210437258185177,-0.21
437,1886-06-01,-0.2511037585315861,-0.42992036555804536,-0.08056175600361605,-0.2511037585315861,-0.2511037585315861,-0.0012508316442872791,-0.0012508316442872791,-0.0012508316442872791,-0.0012508316442872791,-0.0012508316442872791,-0.0012508316442872791,0.0,0.0,0.0,-0.2523545901758734,-0.27
438,1886-07-01,-0.2514165634305296,-0.42402113159971905,-0.0591357485847429,-0.2514165634305296,-0.2514165634305296,0.0034561213380345846,0.0034561213380345846,0.0034561213380345846,0.0034561213380345846,0.0034561213380345846,0.0034561213380345846,0.0,0.0,0.0,-0.24796044209249501,-0.21
439,1886-08-01,-0.2517397951594378,-0.4275548282964337,-0.0681226255899598,-0.2517397951594378,-0.2517397951594378,0.009444954831230753,0.009444954831230753,0.009444954831230753,0.009444954831230753,0.009444954831230753,0.009444954831230753,0.0,0.0,0.0,-0.24229484032820703,-0.29
440,1886-09-01,-0.252063026888346,-0.4227432216996388,-0.07124978183003937,-0.252063026888346,-0.252063026888346,0.010098861091028064,0.010098861091028064,0.010098861091028064,0.010098861091028064,0.010098861091028064,0.010098861091028064,0.0,0.0,0.0,-0.24196416579731791,-0.27
441,1886-10-01,-0.2523758317872894,-0.4234788085597262,-0.08406881586982623,-0.2523758317872894,-0.2523758317872894,-0.010231040899659902,-0.010231040899659902,-0.010231040899659902,-0.010231040899659902,-0.010231040899659902,-0.010231040899659902,0.0,0.0,0.0,-0.2626068726869493,-0.21
442,1886-11-01,-0.25269906351619764,-0.4424052254858838,-0.08869412211137592,-0.25269906351619764,-0.25269906351619764,-0.004980744471318992,-0.004980744471318992,-0.004980744471318992,-0.004980744471318992,-0.004980744471318992,-0.004980744471318992,0.0,0.0,0.0,-0.2576798079875166,-0.24
443,1886-12-01,-0.25301186841514106,-0.43778037175046836,-0.07363766728455427,-0.25301186841514106,-0.25301186841514106,-0.0017004378130581065,-0.0017004378130581065,-0.0017004378130581065,-0.0017004378130581065,-0.0017004378130581065,-0.0017004378130581065,0.0,0.0,0.0,-0.2547123062281992,-0.27
444,1887-01-01,-0.25333510014404925,-0.43706425581715824,-0.061947748777756585,-0.25333510014404925,-0.25333510014404925,-0.002492009723912076,-0.002492009723912076,-0.002492009723912076,-0.002492009723912076,-0.002492009723912076,-0.002492009723912076,0.0,0.0,0.0,-0.2558271098679613,-0.53
445,1887-02-01,-0.25365833187295744,-0.4306228999554505,-0.06230668103609081,-0.25365833187295744,-0.25365833187295744,0.0055674126593710915,0.0055674126593710915,0.0055674126593710915,0.0055674126593710915,0.0055674126593710915,0.0055674126593710915,0.0,0.0,0.0,-0.24809091921358636,-0.42
446,1887-03-01,-0.2539502831119713,-0.4167673388501193,-0.06643469355796688,-0.2539502831119713,-0.2539502831119713,0.011701516224161055,0.011701516224161055,0.011701516224161055,0.011701516224161055,0.011701516224161055,0.011701516224161055,0.0,0.0,0.0,-0.24224876688781027,-0.26
447,1887-04-01,-0.25427351484087957,-0.4379500869642779,-0.07187029315298028,-0.25427351484087957,-0.25427351484087957,-0.0032877486325435168,-0.0032877486325435168,-0.0032877486325435168,-0.0032877486325435168,-0.0032877486325435168,-0.0032877486325435168,0.0,0.0,0.0,-0.25756126347342306,-0.28
448,1887-05-01,-0.25458631973982293,-0.40708459084552195,-0.07198980123008929,-0.25458631973982293,-0.25458631973982293,0.0071128037963191235,0.0071128037963191235,0.0071128037963191235,0.0071128037963191235,0.0071128037963191235,0.0071128037963191235,0.0,0.0,0.0,-0.2474735159435038,-0.27
449,1887-06-01,-0.2549095514687312,-0.43060626678023317,-0.07135664755235616,-0.2549095514687312,-0.2549095514687312,-0.0009083224289805618,-0.0009083224289805618,-0.0009083224289805618,-0.0009083224289805618,-0.0009083224289805618,-0.0009083224289805618,0.0,0.0,0.0,-0.2558178738977117,-0.24
450,1887-07-01,-0.2552223563676746,-0.4413143457744274,-0.06913099085365994,-0.2552223563676746,-0.2552223563676746,0.003614044008630936,0.003614044008630936,0.003614044008630936,0.003614044008630936,0.003614044008630936,0.003614044008630936,0.0,0.0,0.0,-0.2516083123590437,-0.28
451,1887-08-01,-0.25554558809658284,-0.4212616447006343,-0.062135533750374505,-0.25554558809658284,-0.25554558809658284,0.00630552939834595,0.00630552939834595,0.00630552939834595,0.00630552939834595,0.00630552939834595,0.00630552939834595,0.0,0.0,0.0,-0.2492400586982369,-0.34
452,1887-09-01,-0.25586881982549103,-0.4268450101195194,-0.06172599445346534,-0.25586881982549103,-0.25586881982549103,0.00838915458020148,0.00838915458020148,0.00838915458020148,0.00838915458020148,0.00838915458020148,0.00838915458020148,0.0,0.0,0.0,-0.24747966524528955,-0.19
453,1887-10-01,-0.25618162472443445,-0.43875375956028456,-0.09288260535524946,-0.25618162472443445,-0.25618162472443445,-0.0054099806471730565,-0.0054099806471730565,-0.0054099806471730565,-0.0054099806471730565,-0.0054099806471730565,-0.0054099806471730565,0.0,0.0,0.0,-0.2615916053716075,-0.34
454,1887-11-01,-0.25650485645334264,-0.4364772198197554,-0.09931836840212599,-0.25650485645334264,-0.25650485645334264,-0.0037219007771362093,-0.0037219007771362093,-0.0037219007771362093,-0.0037219007771362093,-0.0037219007771362093,-0.0037219007771362093,0.0,0.0,0.0,-0.26022675723047883,-0.26
455,1887-12-01,-0.25681766135228606,-0.44228550292552204,-0.09173548896482028,-0.25681766135228606,-0.25681766135228606,-0.0028876816788056345,-0.0028876816788056345,-0.0028876816788056345,-0.0028876816788056345,-0.0028876816788056345,-0.0028876816788056345,0.0,0.0,0.0,-0.2597053430310917,-0.26
456,1888-01-01,-0.2571408930811943,-0.43263816184180903,-0.0710683309341338,-0.2571408930811943,-0.2571408930811943,-0.003759966585778937,-0.003759966585778937,-0.003759966585778937,-0.003759966585778937,-0.003759966585778937,-0.003759966585778937,0.0,0.0,0.0,-0.26090085966697324,-0.3
457,1888-02-01,-0.2574641248101025,-0.4319999959665392,-0.09467501084457584,-0.2574641248101025,-0.2574641248101025,0.0029696843453047906,0.0029696843453047906,0.0029696843453047906,0.0029696843453047906,0.0029696843453047906,0.0029696843453047906,0.0,0.0,0.0,-0.2544944404647977,-0.32
458,1888-03-01,-0.25776650287908115,-0.4361074534452762,-0.06637576537474846,-0.25776650287908115,-0.25776650287908115,0.008947303765727955,0.008947303765727955,0.008947303765727955,0.008947303765727955,0.008947303765727955,0.008947303765727955,0.0,0.0,0.0,-0.2488191991133532,-0.33
459,1888-04-01,-0.25808973460798934,-0.44940056598014333,-0.10221992417594193,-0.25808973460798934,-0.25808973460798934,-0.014438194665472574,-0.014438194665472574,-0.014438194665472574,-0.014438194665472574,-0.014438194665472574,-0.014438194665472574,0.0,0.0,0.0,-0.2725279292734619,-0.19
460,1888-05-01,-0.2584025395069328,-0.4248070873748124,-0.0633931299192295,-0.2584025395069328,-0.2584025395069328,0.011623514543740162,0.011623514543740162,0.011623514543740162,0.011623514543740162,0.011623514543740162,0.011623514543740162,0.0,0.0,0.0,-0.24677902496319265,-0.15
461,1888-06-01,-0.258725771235841,-0.43884884181947553,-0.07531826856046242,-0.258725771235841,-0.258725771235841,-0.0019675051242011086,-0.0019675051242011086,-0.0019675051242011086,-0.0019675051242011086,-0.0019675051242011086,-0.0019675051242011086,0.0,0.0,0.0,-0.26069327636004214,-0.11
462,1888-07-01,-0.2590385761347844,-0.4521488173489566,-0.07731380532077563,-0.2590385761347844,-0.2590385761347844,0.0029943965724878053,0.0029943965724878053,0.0029943965724878053,0.0029943965724878053,0.0029943965724878053,0.0029943965724878053,0.0,0.0,0.0,-0.25604417956229664,-0.12
463,1888-08-01,-0.2593618078636926,-0.4126548532848971,-0.059808649493023516,-0.2593618078636926,-0.2593618078636926,0.015710742101942513,0.015710742101942513,0.015710742101942513,0.015710742101942513,0.015710742101942513,0.015710742101942513,0.0,0.0,0.0,-0.2436510657617501,-0.18
464,1888-09-01,-0.2596850395926008,-0.42921106320699487,-0.06433687851240542,-0.2596850395926008,-0.2596850395926008,0.013856769272488282,0.013856769272488282,0.013856769272488282,0.013856769272488282,0.013856769272488282,0.013856769272488282,0.0,0.0,0.0,-0.24582827032011254,-0.14
465,1888-10-01,-0.2599978444915442,-0.45471868278551175,-0.1071674576811169,-0.2599978444915442,-0.2599978444915442,-0.019713717437153985,-0.019713717437153985,-0.019713717437153985,-0.019713717437153985,-0.019713717437153985,-0.019713717437153985,0.0,0.0,0.0,-0.2797115619286982,-0.05
466,1888-11-01,-0.2603210762204525,-0.45231407098289234,-0.09744899825758138,-0.2603210762204525,-0.2603210762204525,-0.007738042154645107,-0.007738042154645107,-0.007738042154645107,-0.007738042154645107,-0.007738042154645107,-0.007738042154645107,0.0,0.0,0.0,-0.2680591183750976,-0.07
467,1888-12-01,-0.2606338811193959,-0.4394242803396258,-0.07379577142047866,-0.2606338811193959,-0.2606338811193959,0.00046530221391979134,0.00046530221391979134,0.00046530221391979134,0.00046530221391979134,0.00046530221391979134,0.00046530221391979134,0.0,0.0,0.0,-0.2601685789054761,-0.05
468,1889-01-01,-0.2609571128483041,-0.43557853081467074,-0.08078415307696528,-0.2609571128483041,-0.2609571128483041,-4.5514537259479674e-05,-4.5514537259479674e-05,-4.5514537259479674e-05,-4.5514537259479674e-05,-4.5514537259479674e-05,-4.5514537259479674e-05,0.0,0.0,0.0,-0.26100262738556357,-0.04
469,1889-02-01,-0.26128034457721233,-0.4093905726756637,-0.04498594998349743,-0.26128034457721233,-0.26128034457721233,0.010864977881823766,0.010864977881823766,0.010864977881823766,0.010864977881823766,0.010864977881823766,0.010864977881823766,0.0,0.0,0.0,-0.25041536669538855,0.1
470,1889-03-01,-0.2615722958162262,-0.41681703356933053,-0.05890967306133663,-0.2615722958162262,-0.2615722958162262,0.009781706730851143,0.009781706730851143,0.009781706730851143,0.009781706730851143,0.009781706730851143,0.009781706730851143,0.0,0.0,0.0,-0.25179058908537505,0.05
471,1889-04-01,-0.2618955275451344,-0.4500689571978288,-0.09035853246244971,-0.2618955275451344,-0.2618955275451344,-0.010713747387550574,-0.010713747387550574,-0.010713747387550574,-0.010713747387550574,-0.010713747387550574,-0.010713747387550574,0.0,0.0,0.0,-0.272609274932685,0.04
472,1889-05-01,-0.2622083324440778,-0.42977804488891275,-0.06522011704331519,-0.2622083324440778,-0.2622083324440778,0.01017988640157749,0.01017988640157749,0.01017988640157749,0.01017988640157749,0.01017988640157749,0.01017988640157749,0.0,0.0,0.0,-0.25202844604250035,0.02
473,1889-06-01,-0.262531564172986,-0.4424089490492793,-0.07906997293048854,-0.262531564172986,-0.262531564172986,-0.001603908459890023,-0.001603908459890023,-0.001603908459890023,-0.001603908459890023,-0.001603908459890023,-0.001603908459890023,0.0,0.0,0.0,-0.264135472632876,-0.03
474,1889-07-01,-0.26284436907192943,-0.43705204088735994,-0.0885717585764373,-0.26284436907192943,-0.26284436907192943,0.003249828202679507,0.003249828202679507,0.003249828202679507,0.003249828202679507,0.003249828202679507,0.003249828202679507,0.0,0.0,0.0,-0.25959454086924993,-0.06
475,1889-08-01,-0.2631676008008376,-0.43747296627316,-0.05939140446265431,-0.2631676008008376,-0.2631676008008376,0.01258140452480823,0.01258140452480823,0.01258140452480823,0.01258140452480823,0.01258140452480823,0.01258140452480823,0.0,0.0,0.0,-0.2505861962760294,-0.12
476,1889-09-01,-0.26349083252974587,-0.42543954107286425,-0.07925132700746479,-0.26349083252974587,-0.26349083252974587,0.011922050466652059,0.011922050466652059,0.011922050466652059,0.011922050466652059,0.011922050466652059,0.011922050466652059,0.0,0.0,0.0,-0.2515687820630938,-0.18
477,1889-10-01,-0.2638036374286893,-0.4521598510907149,-0.09410371317225089,-0.2638036374286893,-0.2638036374286893,-0.015000816838091584,-0.015000816838091584,-0.015000816838091584,-0.015000816838091584,-0.015000816838091584,-0.015000816838091584,0.0,0.0,0.0,-0.27880445426678085,-0.24
478,1889-11-01,-0.2641268691575975,-0.44138974823620003,-0.09068034227584607,-0.2641268691575975,-0.2641268691575975,-0.006320427045103374,-0.006320427045103374,-0.006320427045103374,-0.006320427045103374,-0.006320427045103374,-0.006320427045103374,0.0,0.0,0.0,-0.27044729620270086,-0.28
479,1889-12-01,-0.2644396740565409,-0.44742666663370767,-0.08942689099787962,-0.2644396740565409,-0.2644396740565409,-0.0005823272570672736,-0.0005823272570672736,-0.0005823272570672736,-0.0005823272570672736,-0.0005823272570672736,-0.0005823272570672736,0.0,0.0,0.0,-0.26502200131360815,-0.2
480,1890-01-01,-0.26476290578544914,-0.4362676503308643,-0.07722220320022687,-0.26476290578544914,-0.26476290578544914,-0.0012529817498529755,-0.0012529817498529755,-0.0012529817498529755,-0.0012529817498529755,-0.0012529817498529755,-0.0012529817498529755,0.0,0.0,0.0,-0.26601588753530214,-0.36
481,1890-02-01,-0.2650861375143574,-0.4331336307128111,-0.08762271572750174,-0.2650861375143574,-0.2650861375143574,0.008200358307770234,0.008200358307770234,0.008200358307770234,0.008200358307770234,0.008200358307770234,0.008200358307770234,0.0,0.0,0.0,-0.2568857792065872,-0.27
482,1890-03-01,-0.2653780887533712,-0.42885036545137606,-0.08731064002204754,-0.2653780887533712,-0.2653780887533712,0.01070031971791026,0.01070031971791026,0.01070031971791026,0.01070031971791026,0.01070031971791026,0.01070031971791026,0.0,0.0,0.0,-0.25467776903546097,-0.23
483,1890-04-01,-0.2657013204822794,-0.44702558087926875,-0.09636691356796417,-0.2657013204822794,-0.2657013204822794,-0.006995458823284006,-0.006995458823284006,-0.006995458823284006,-0.006995458823284006,-0.006995458823284006,-0.006995458823284006,0.0,0.0,0.0,-0.2726967793055634,-0.21
484,1890-05-01,-0.2660141253812228,-0.44687642791623866,-0.07778084889464808,-0.2660141253812228,-0.2660141253812228,0.008676154220817191,0.008676154220817191,0.008676154220817191,0.008676154220817191,0.008676154220817191,0.008676154220817191,0.0,0.0,0.0,-0.25733797116040563,-0.25
485,1890-06-01,-0.26633735711013107,-0.44109875628140555,-0.09217702023217421,-0.26633735711013107,-0.26633735711013107,-0.00125083164428545,-0.00125083164428545,-0.00125083164428545,-0.00125083164428545,-0.00125083164428545,-0.00125083164428545,0.0,0.0,0.0,-0.26758818875441653,-0.2
486,1890-07-01,-0.2666501620090745,-0.4519078562210235,-0.0852315664007058,-0.2666501620090745,-0.2666501620090745,0.0034561213380847992,0.0034561213380847992,0.0034561213380847992,0.0034561213380847992,0.0034561213380847992,0.0034561213380847992,0.0,0.0,0.0,-0.26319404067098967,-0.24
487,1890-08-01,-0.2669733937379827,-0.4248158913031656,-0.06960922803729455,-0.2669733937379827,-0.2669733937379827,0.009444954831186805,0.009444954831186805,0.009444954831186805,0.009444954831186805,0.009444954831186805,0.009444954831186805,0.0,0.0,0.0,-0.2575284389067959,-0.33
488,1890-09-01,-0.26729662546689087,-0.4304984469819226,-0.06939088164369771,-0.26729662546689087,-0.26729662546689087,0.01009886109103716,0.01009886109103716,0.01009886109103716,0.01009886109103716,0.01009886109103716,0.01009886109103716,0.0,0.0,0.0,-0.25719776437585373,-0.27
489,1890-10-01,-0.2676094303658343,-0.46522580238212696,-0.10666461986741538,-0.2676094303658343,-0.2676094303658343,-0.010231040899646634,-0.010231040899646634,-0.010231040899646634,-0.010231040899646634,-0.010231040899646634,-0.010231040899646634,0.0,0.0,0.0,-0.27784047126548095,-0.3
490,1890-11-01,-0.26793266209474254,-0.45010425709164265,-0.09397604036997365,-0.26793266209474254,-0.26793266209474254,-0.004980744471333095,-0.004980744471333095,-0.004980744471333095,-0.004980744471333095,-0.004980744471333095,-0.004980744471333095,0.0,0.0,0.0,-0.27291340656607566,-0.44
491,1890-12-01,-0.26824546699368595,-0.4460848483413829,-0.09213796046384441,-0.26824546699368595,-0.26824546699368595,-0.001700437813059774,-0.001700437813059774,-0.001700437813059774,-0.001700437813059774,-0.001700437813059774,-0.001700437813059774,0.0,0.0,0.0,-0.26994590480674574,-0.23
492,1891-01-01,-0.2685686987225942,-0.4567263471805209,-0.09384455920073373,-0.2685686987225942,-0.2685686987225942,-0.0024920097238689855,-0.0024920097238689855,-0.0024920097238689855,-0.0024920097238689855,-0.0024920097238689855,-0.0024920097238689855,0.0,0.0,0.0,-0.2710607084464632,-0.27
493,1891-02-01,-0.2688919304515024,-0.44114777672186545,-0.08264089997131717,-0.2688919304515024,-0.2688919304515024,0.00556741265940347,0.00556741265940347,0.00556741265940347,0.00556741265940347,0.00556741265940347,0.00556741265940347,0.0,0.0,0.0,-0.2633245177920989,-0.34
494,1891-03-01,-0.26918388169051627,-0.44191467348475943,-0.06583485086161692,-0.26918388169051627,-0.26918388169051627,0.01170151622416511,0.01170151622416511,0.01170151622416511,0.01170151622416511,0.01170151622416511,0.01170151622416511,0.0,0.0,0.0,-0.25748236546635117,-0.21
495,1891-04-01,-0.26950711341942446,-0.4485878815414276,-0.08938375544331291,-0.26950711341942446,-0.26950711341942446,-0.00328774863255672,-0.00328774863255672,-0.00328774863255672,-0.00328774863255672,-0.00328774863255672,-0.00328774863255672,0.0,0.0,0.0,-0.27279486205198117,-0.21
496,1891-05-01,-0.2698199183183679,-0.44273670645880825,-0.07484463897357267,-0.2698199183183679,-0.2698199183183679,0.007112803796333701,0.007112803796333701,0.007112803796333701,0.007112803796333701,0.007112803796333701,0.007112803796333701,0.0,0.0,0.0,-0.26270711452203416,-0.1
497,1891-06-01,-0.27014315004727607,-0.4582499351772724,-0.09363982188024049,-0.27014315004727607,-0.27014315004727607,-0.000908322428980412,-0.000908322428980412,-0.000908322428980412,-0.000908322428980412,-0.000908322428980412,-0.000908322428980412,0.0,0.0,0.0,-0.2710514724762565,-0.13
498,1891-07-01,-0.2704559549462195,-0.44686279413728947,-0.08033304578431387,-0.2704559549462195,-0.2704559549462195,0.0036140440086387254,0.0036140440086387254,0.0036140440086387254,0.0036140440086387254,0.0036140440086387254,0.0036140440086387254,0.0,0.0,0.0,-0.26684191093758075,-0.12
499,1891-08-01,-0.27077918667512774,-0.4441314848901513,-0.08806020864500112,-0.27077918667512774,-0.27077918667512774,0.006305529398347492,0.006305529398347492,0.006305529398347492,0.006305529398347492,0.006305529398347492,0.006305529398347492,0.0,0.0,0.0,-0.26447365727678024,-0.14
500,1891-09-01,-0.2711024184040359,-0.434694917738972,-0.08979454625659203,-0.2711024184040359,-0.2711024184040359,0.008389154580180786,0.008389154580180786,0.008389154580180786,0.008389154580180786,0.008389154580180786,0.008389154580180786,0.0,0.0,0.0,-0.2627132638238551,-0.1
501,1891-10-01,-0.2707718519478377,-0.4486660818891373,-0.107231651190733,-0.2707718519478377,-0.2707718519478377,-0.005409980647194667,-0.005409980647194667,-0.005409980647194667,-0.005409980647194667,-0.005409980647194667,-0.005409980647194667,0.0,0.0,0.0,-0.2761818325950324,-0.22
502,1891-11-01,-0.2704302666097662,-0.47168787848336186,-0.10096566034008085,-0.2704302666097662,-0.2704302666097662,-0.003721900777118945,-0.003721900777118945,-0.003721900777118945,-0.003721900777118945,-0.003721900777118945,-0.003721900777118945,0.0,0.0,0.0,-0.27415216738688514,-0.31
503,1891-12-01,-0.27009970015356793,-0.45085676260843494,-0.08034756480125207,-0.27009970015356793,-0.27009970015356793,-0.0028876816787885297,-0.0028876816787885297,-0.0028876816787885297,-0.0028876816787885297,-0.0028876816787885297,-0.0028876816787885297,0.0,0.0,0.0,-0.2729873818323565,-0.06
504,1892-01-01,-0.26975811481549644,-0.4499142832363915,-0.10143227067224726,-0.26975811481549644,-0.26975811481549644,-0.0037599665857637747,-0.0037599665857637747,-0.0037599665857637747,-0.0037599665857637747,-0.0037599665857637747,-0.0037599665857637747,0.0,0.0,0.0,-0.2735180814012602,-0.21
505,1892-02-01,-0.2694165294774249,-0.4518758069803398,-0.0862379412795157,-0.2694165294774249,-0.2694165294774249,0.0029696843452669368,0.0029696843452669368,0.0029696843452669368,0.0029696843452669368,0.0029696843452669368,0.0029696843452669368,0.0,0.0,0.0,-0.26644684513215794,-0.14
506,1892-03-01,-0.26909698190309994,-0.43364476914348254,-0.08498169771361151,-0.26909698190309994,-0.26909698190309994,0.008947303765716884,0.008947303765716884,0.008947303765716884,0.008947303765716884,0.008947303765716884,0.008947303765716884,0.0,0.0,0.0,-0.26014967813738304,-0.26
507,1892-04-01,-0.26875539656502845,-0.46683029102853635,-0.09533618939392462,-0.26875539656502845,-0.26875539656502845,-0.01443819466545731,-0.01443819466545731,-0.01443819466545731,-0.01443819466545731,-0.01443819466545731,-0.01443819466545731,0.0,0.0,0.0,-0.28319359123048576,-0.22
508,1892-05-01,-0.2684248301088302,-0.45618784075920854,-0.07409369450371675,-0.2684248301088302,-0.2684248301088302,0.011623514543747434,0.011623514543747434,0.011623514543747434,0.011623514543747434,0.011623514543747434,0.011623514543747434,0.0,0.0,0.0,-0.2568013155650828,-0.17
509,1892-06-01,-0.2680832447707587,-0.47504018667267456,-0.09360975090209483,-0.2680832447707587,-0.2680832447707587,-0.0019675051241882986,-0.0019675051241882986,-0.0019675051241882986,-0.0019675051241882986,-0.0019675051241882986,-0.0019675051241882986,0.0,0.0,0.0,-0.270050749894947,-0.19
